day_num,value,day
20.4027,7.8616,2022-08-02 09:39:53.280000000
20.47705,7.88662,2022-08-02 11:26:57.120000000
20.55141,7.92916,2022-08-02 13:14:01.824000000
20.51423,7.90414,2022-08-02 12:20:29.472000000
20.62576,7.95919,2022-08-02 15:01:05.664000000
20.70012,7.98421,2022-08-02 16:48:10.368000000
20.81165,7.9742,2022-08-02 19:28:46.560000000
20.84883,7.95669,2022-08-02 20:22:18.912000000
20.886,7.93417,2022-08-02 21:15:50.400000000
20.92318,7.90914,2022-08-02 22:09:22.752000000
20.96036,7.88412,2022-08-02 23:02:55.104000000
20.99754,7.85909,2022-08-02 23:56:27.456000000
21.03471,7.83407,2022-08-03 00:49:58.944000000
21.07189,7.80905,2022-08-03 01:43:31.296000000
21.14624,7.77902,2022-08-03 03:30:35.136000000
21.2206,7.759,2022-08-03 05:17:39.840000000
21.29495,7.77652,2022-08-03 07:04:43.680000000
21.36931,7.81906,2022-08-03 08:51:48.384000000
21.33213,7.79403,2022-08-03 07:58:16.032000000
21.44366,7.8666,2022-08-03 10:38:52.224000000
21.40649,7.84408,2022-08-03 09:45:20.736000000
21.51802,7.92916,2022-08-03 12:25:56.928000000
21.48084,7.90414,2022-08-03 11:32:24.576000000
21.48084,7.88412,2022-08-03 11:32:24.576000000
21.59237,7.95669,2022-08-03 14:13:00.767999999
21.66673,8.01925,2022-08-03 16:00:05.472000000
21.62955,7.99422,2022-08-03 15:06:33.120000000
21.62955,7.9742,2022-08-03 15:06:33.120000000
21.77826,8.01424,2022-08-03 18:40:41.663999999
21.77826,7.99422,2022-08-03 18:40:41.663999999
21.77826,7.9742,2022-08-03 18:40:41.663999999
21.77826,7.95419,2022-08-03 18:40:41.663999999
21.81544,7.93667,2022-08-03 19:34:14.016000000
21.85262,7.91415,2022-08-03 20:27:46.368000000
21.88979,7.89663,2022-08-03 21:21:17.856000000
21.96415,7.8691,2022-08-03 23:08:22.560000000
22.00133,7.84408,2022-08-04 00:01:54.912000000
22.0385,7.81906,2022-08-04 00:55:26.400000000
22.07568,7.79403,2022-08-04 01:48:58.752000000
22.11286,7.77652,2022-08-04 02:42:31.104000000
22.15004,7.75399,2022-08-04 03:36:03.456000000
22.18721,7.73898,2022-08-04 04:29:34.943999999
22.33592,7.78152,2022-08-04 08:03:43.488000000
22.29874,7.73898,2022-08-04 07:10:11.136000000
22.41028,7.82656,2022-08-04 09:50:48.192000000
22.3731,7.80404,2022-08-04 08:57:15.840000000
22.48463,7.90664,2022-08-04 11:37:52.032000000
22.44745,7.88412,2022-08-04 10:44:19.680000000
22.44745,7.8641,2022-08-04 10:44:19.680000000
22.44745,7.84408,2022-08-04 10:44:19.680000000
22.55899,7.98672,2022-08-04 13:24:56.736000000
22.52181,7.96419,2022-08-04 12:31:24.384000000
22.52181,7.94418,2022-08-04 12:31:24.384000000
22.52181,7.92416,2022-08-04 12:31:24.384000000
22.63334,8.02926,2022-08-04 15:12:00.576000000
22.59616,8.00423,2022-08-04 14:18:28.224000000
22.7077,8.05428,2022-08-04 16:59:05.280000000
22.74487,8.03426,2022-08-04 17:52:36.768000000
22.78205,8.01674,2022-08-04 18:46:09.120000000
22.81923,7.99422,2022-08-04 19:39:41.472000000
22.81923,7.9742,2022-08-04 19:39:41.472000000
22.81923,7.95419,2022-08-04 19:39:41.472000000
22.81923,7.93417,2022-08-04 19:39:41.472000000
22.85641,7.91665,2022-08-04 20:33:13.824000000
22.93076,7.88912,2022-08-04 22:20:17.664000000
23.00512,7.85909,2022-08-05 00:07:22.368000000
23.04229,7.83407,2022-08-05 01:00:53.856000000
23.07947,7.80905,2022-08-05 01:54:26.208000000
23.15383,7.77902,2022-08-05 03:41:30.912000000
23.22818,7.7615,2022-08-05 05:28:34.752000000
23.37689,7.79653,2022-08-05 09:02:43.296000000
23.33971,7.77401,2022-08-05 08:09:10.944000000
23.45124,7.87911,2022-08-05 10:49:47.136000000
23.41407,7.85409,2022-08-05 09:56:15.648000000
23.41407,7.83407,2022-08-05 09:56:15.648000000
23.41407,7.81405,2022-08-05 09:56:15.648000000
23.5256,7.94668,2022-08-05 12:36:51.840000000
23.48842,7.92416,2022-08-05 11:43:19.488000000
23.48842,7.90414,2022-08-05 11:43:19.488000000
23.59995,7.98672,2022-08-05 14:23:55.680000000
23.56278,7.96419,2022-08-05 13:30:24.191999999
23.67431,8.00423,2022-08-05 16:11:00.384000000
23.74866,7.98672,2022-08-05 17:58:04.224000000
23.78584,7.96419,2022-08-05 18:51:36.576000000
23.78584,7.94418,2022-08-05 18:51:36.576000000
23.82302,7.91915,2022-08-05 19:45:08.928000000
23.89737,7.88912,2022-08-05 21:32:12.768000000
23.97173,7.85909,2022-08-05 23:19:17.472000000
24.04608,7.83657,2022-08-06 01:06:21.312000000
24.12044,7.80905,2022-08-06 02:53:26.016000000
24.19479,7.79153,2022-08-06 04:40:29.856000000
24.3435,7.80654,2022-08-06 08:14:38.400000000
24.41786,7.8666,2022-08-06 10:01:43.104000000
24.38068,7.84408,2022-08-06 09:08:10.752000000
24.38068,7.82406,2022-08-06 09:08:10.752000000
24.49221,7.92916,2022-08-06 11:48:46.944000000
24.45504,7.90414,2022-08-06 10:55:15.456000000
24.45504,7.88412,2022-08-06 10:55:15.456000000
24.56657,7.99923,2022-08-06 13:35:51.648000000
24.52939,7.9742,2022-08-06 12:42:19.296000000
24.52939,7.95419,2022-08-06 12:42:19.296000000
24.64092,8.04928,2022-08-06 15:22:55.488000000
24.60374,8.02425,2022-08-06 14:29:23.136000000
24.78963,8.04928,2022-08-06 18:57:04.032000000
24.82681,8.02425,2022-08-06 19:50:36.384000000
24.86399,7.99923,2022-08-06 20:44:08.736000000
24.90116,7.9742,2022-08-06 21:37:40.224000000
24.93834,7.95669,2022-08-06 22:31:12.576000000
25.0127,7.92916,2022-08-07 00:18:17.280000000
25.08705,7.90664,2022-08-07 02:05:21.120000000
25.1738,7.88579,2022-08-07 04:10:16.320000000
25.23576,7.91665,2022-08-07 05:39:29.664000000
25.31012,8.01674,2022-08-07 07:26:34.368000000
25.27294,7.99422,2022-08-07 06:33:02.016000000
25.27294,7.9742,2022-08-07 06:33:02.016000000
25.27294,7.95419,2022-08-07 06:33:02.016000000
25.27294,7.93417,2022-08-07 06:33:02.016000000
25.38447,8.21944,2022-08-07 09:13:38.208000000
25.34729,8.19441,2022-08-07 08:20:05.856000000
25.34729,8.1744,2022-08-07 08:20:05.856000000
25.34729,8.15438,2022-08-07 08:20:05.856000000
25.34729,8.13436,2022-08-07 08:20:05.856000000
25.34729,8.11434,2022-08-07 08:20:05.856000000
25.34729,8.09432,2022-08-07 08:20:05.856000000
25.34729,8.0743,2022-08-07 08:20:05.856000000
25.34729,8.05428,2022-08-07 08:20:05.856000000
25.34729,8.03426,2022-08-07 08:20:05.856000000
25.45883,8.34706,2022-08-07 11:00:42.912000000
25.42165,8.32454,2022-08-07 10:07:10.560000000
25.42165,8.30452,2022-08-07 10:07:10.560000000
25.42165,8.2845,2022-08-07 10:07:10.560000000
25.42165,8.26448,2022-08-07 10:07:10.560000000
25.42165,8.24446,2022-08-07 10:07:10.560000000
25.53318,8.58979,2022-08-07 12:47:46.752000000
25.496,8.56477,2022-08-07 11:54:14.400000000
25.496,8.54475,2022-08-07 11:54:14.400000000
25.496,8.52473,2022-08-07 11:54:14.400000000
25.496,8.50471,2022-08-07 11:54:14.400000000
25.496,8.48469,2022-08-07 11:54:14.400000000
25.496,8.46467,2022-08-07 11:54:14.400000000
25.496,8.44465,2022-08-07 11:54:14.400000000
25.496,8.42463,2022-08-07 11:54:14.400000000
25.496,8.40461,2022-08-07 11:54:14.400000000
25.496,8.3846,2022-08-07 11:54:14.400000000
25.496,8.36458,2022-08-07 11:54:14.400000000
25.60754,8.75745,2022-08-07 14:34:51.456000000
25.57036,8.73493,2022-08-07 13:41:19.104000000
25.57036,8.71491,2022-08-07 13:41:19.104000000
25.57036,8.69489,2022-08-07 13:41:19.104000000
25.57036,8.67487,2022-08-07 13:41:19.104000000
25.57036,8.65485,2022-08-07 13:41:19.104000000
25.57036,8.63483,2022-08-07 13:41:19.104000000
25.57036,8.61482,2022-08-07 13:41:19.104000000
25.68189,8.86005,2022-08-07 16:21:55.296000000
25.64471,8.83503,2022-08-07 15:28:22.944000000
25.64471,8.81501,2022-08-07 15:28:22.944000000
